ShopName,Address_FullAddress,Address_Lat,Address_Lng,Address_LocationType,Address_PlaceID,District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Days Hair,"太子西洋菜南街234號2樓 ( 始創中心停車場出入口對面 )  2nd Floor No.234 Sai Teung Choi Street South Kowloon, Kowloon, Hong Kong",22.322509,114.1693565,RANGE_INTERPOLATED,EiwyMzQgU2FpIFlldW5nIENob2kgU3QgUywgTW9uZyBLb2ssIEhvbmcgS29uZw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo Hair Salon,"荃灣路德圍富華街3號地下G舖, 香港",22.3127317,114.17029,ROOFTOP,ChIJDzev5sAABDQRKOxkqld75hg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNA Hair Lab 基恩活髮,"銅鑼灣耀華街25號丹納中心7A, Hong Kong",22.2775376,114.1817632,ROOFTOP,ChIJEzDZ6FAABDQRxQOyjCGWZVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HONG KONG BRAID,"Shop A3, 2/f, 180 Sai Yeung Choi Street South, Mong Kok,, Mong Kok, Hong Kong",22.3187167,114.1701246,ROOFTOP,ChIJ3eoyyMcABDQRhloO5G9yzzw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Label.R Hair Dressing,"1/F,No.49 Chung on street,tsuen wan,N.T.(Label.R), 000 Hong Kong",22.3703799,114.1171472,ROOFTOP,ChIJ83mZqu34AzQR6BhD2td9W94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home cuts hair salon,"1/F, 33 Siu Wo Street, 852 Hong Kong",22.3956059,114.1915648,ROOFTOP,ChIJhfQ7TTUGBDQRPNLMI_N4Gyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theme salon,"荃灣荃昌中心昌寧商場一樓39號, Hong Kong",22.371363,114.119912,ROOFTOP,ChIJ83xFSu34AzQRDWk0XcZj2FQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zippy Salon,"荃灣眾安街37A號荃運樓1/F C室, Tsuen Wan, Hong Kong",22.3705987,114.1171575,ROOFTOP,Ej4xLCBUc3VlbiBXYW4gQnVpbGRpbmcsIDM3LTQxIENodW5nIE9uIFN0LCBUc3VlbiBXYW4sIEhvbmcgS29uZw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair Change & Rome Beauty Centre,"荃灣眾安街5號, (鄰近千色店,沙嗲王對面) Hong Kong",22.3720012,114.1183268,ROOFTOP,ChIJG-Ncae34AzQRjsVWLMNxcvI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magic Hair,"51 Tai Ho Road, Tsuen Wan NT 新界荃灣大河道51號, 852 Hong Kong",22.3719056,114.1162046,ROOFTOP,ChIJkS4Hv-34AzQRhQs6mFxK5_s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Red Hair Chord,"荃灣沙咀道275號一樓（英皇娛樂廣場附近）, 852 Hong Kong",22.3695933,114.1170442,RANGE_INTERPOLATED,EhvpppnmuK_ojYPngaPmspnlkoDpgZMyNzXomZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Koi,"Shop No.3, 1/F, Indihome, No.138 Yeung Uk Road, +852 Tsuen Wan, Hong Kong",22.3665285,114.1183123,ROOFTOP,ChIJz8ibbuv4AzQR1qq2kTKPAgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINZxHair,"275,sha tsui road, tsuen wan, 852 Hong Kong",22.3696694,114.1171041,RANGE_INTERPOLATED,EiUyNzUgU2hhIFRzdWkgUmQsIFRzdWVuIFdhbiwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dungo Design,"荃灣大壩街67號德仁樓1/F (荃灣廣場側,新東記樓上), 新界 Hong Kong",22.371332,114.111668,ROOFTOP,ChIJKxahde34AzQRUVkNuJu8lFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Grams Hair & Beauty Studio,"1st Floor, No13 Lan Fong Road, Causeway Bay Causeway Bay",22.278625,114.1839964,ROOFTOP,ChIJuSWcNVEABDQRetkZS5sFvxM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RARE IDEAS caring for your hair,"No.10, Bonham Strand, Sheung Wan, 852 Hong Kong",22.2854749,114.1523536,ROOFTOP,ChIJaSpvXHwABDQRiZ-qnsvMQM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon VIF & Production,"8/F, CNT Commerical Building, No. 302 Queen's Road, Central, Hong Kong, Sheung Wan, Hong Kong",22.2848654,114.1503335,ROOFTOP,ChIJI4BGG3wABDQRLiA4Jvz89Pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496390590384204," even to our little customers!""","Shop 230, 2/F., Lee Gardens Two, 28 Yun Ping Road, Causeway Bay",22.2785859,114.1857227,ROOFTOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tala's Hair & Beauty Centre,"1/F, 37 See Cheung at, Sai Kung",22.3795967,114.2718481,RANGE_INTERPOLATED,EiQxIFNlZSBDaGV1bmcgU3QsIFNhaSBLdW5nLCBIb25nIEtvbmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair Deluxe HK(Causeway Bay),"Lockhart Road 512, ???",22.2805928,114.1832956,ROOFTOP,ChIJLS8Z5lYABDQRPmymP_I6WB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIGI by IL COLPO,"20/F, California Tower, 30-32 D'Aguilar Street, Lan Kwai Fong, Central District, Hong Kong",22.2809076,114.1555006,ROOFTOP,ChIJvaIYLHsABDQR6SK_GrY0xqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodland Hair Salon,"14/F, Soho Tower, 25 Hart Avenue, Tsim Sha Tsui, +852 Hong Kong",22.2980033,114.1750952,ROOFTOP,ChIJdaDiFe4ABDQReGT5P3bWVFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANK SALON,"筲箕灣西灣河街80號永裕源大?地下3號, 852 Hong Kong",22.2806506,114.2227939,ROOFTOP,ChIJnQLqXXYBBDQRZfxR24lz3DY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A&B HAIR SALON,"灣仔譚臣道141號大業大?地下 ( 軒尼詩小學側), 852 Hong Kong",22.2774116,114.1753694,ROOFTOP,ChIJIXxNelMABDQR-92nAbDbmk8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty Mirage,"尖沙咀堪富利士道8號格蘭中心1601-02室, Hong Kong",22.2985564,114.1735215,ROOFTOP,ChIJC3Vi4O0ABDQR8LYwNedbzlg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOBLE NAIL 2/F,"Tsim sha tsui, 852 Hong Kong",22.297877,114.1679931,ROOFTOP,ChIJqwS2q_IABDQRY0_iMoHt4Jg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee Choo Origin HK,"4/F, 166 Hennessy Road, 香港",22.277326,114.1737015,ROOFTOP,ChIJXbUtflsABDQRr1rDxfhulDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad.fin hair design,"Flat A, 24/F, Redana Centre, 25 Yiu Wa Street, Causeway Bay, Hong Kong, Hong Kong",22.2775376,114.1817632,ROOFTOP,ChIJEzDZ6FAABDQRxQOyjCGWZVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDHairStudio,"3A The Mangan 18-20 Cameron Road Tsimshatsui, Hong Kong",22.2988428,114.1740556,ROOFTOP,ChIJK7b7c-4ABDQRjtk9ORJ8Wo8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A salon,"香港?魚涌濱海街54號地下, Hong Kong",22.2861583,114.2116712,ROOFTOP,ChIJdVpfegwBBDQRCZB8KKMLVzw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair excellent,"觀塘麗港中心商場28號舖, 00000 Hong Kong",22.3061109,114.2279176,ROOFTOP,ChIJs3xnskQBBDQRFvr_b58Pd8o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mad.Hair,"Flat A, 3/F, 51 Paterson Street, Causeway Bay, Hong Kong, Causeway Bay",22.305464,114.171022,ROOFTOP,ChIJW8MoqesABDQRyEXHeVk5O20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allure (Causeway Bay),"1/F Starlight House, 32 Leighton Road, Causeway Bay",22.2774048,114.1833908,ROOFTOP,ChIJRQbAF1EABDQR6PQQv6ZLP_Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANNY LUM Hair Studio,"尖沙咀金馬倫道27-27A,東輝大廈,12/F,27A室, (852) Kowloon, Hong Kong",22.2993075,114.1744272,ROOFTOP,EkM4NTIsIFR1bmcgRmFpIEJ1aWxkaW5nLCAyNy0yN0EgQ2FtZXJvbiBSZCwgVHNpbSBTaGEgVHN1aSwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frenchie Nail Private Salon,"1023-25, 10/F, eton tower, 8 hysan avenue, causeway bay, 852 Hong Kong",22.2779519,114.1847609,ROOFTOP,ChIJE1FFRVEABDQReE6xECAthOc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon de chic,"Shop G/F 366 Nathan Road, Jordan, Kowloon, Kowloon, Hong Kong",22.305241,114.171843,ROOFTOP,ChIJASJrt-sABDQRxij4VOjz3lQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Amarone,"4/F, Duke of Wellington House, 14-24 Wellington Street, Central, 0000 Hong Kong",22.2810288,114.1559419,ROOFTOP,ChIJQcS90mQABDQR3DseebebN8o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Across Hairdressing,"九龍荔枝角深盛路9號宇晴匯商場 2/F 78號鋪, 852 Hong Kong",22.334722,114.149562,ROOFTOP,ChIJK8CSq1QHBDQRklo3kEyh8eY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDCat hAiR,"1/F , No 47 high street , Sai Ying Pun, 852 Hong Kong",22.2852598,114.1422957,RANGE_INTERPOLATED,EiM0NyBIaWdoIFN0LCBTYWkgWWluZyBQdW4sIEhvbmcgS29uZw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
優美髮廊,"130 Chung Mei ROAD, 852 Tsing Yi Town, Hong Kong",22.3509296,114.1026333,RANGE_INTERPOLATED,EiUxMzAgQ2h1bmcgTWVpIFJkLCBUc2luZyBZaSwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clippers Barber Shop Jp,"Unit A 11/F Coasia Building 496-498 Lockhart Road Causeway Bay HK, Causeway Bay",22.2783569,114.1855179,ROOFTOP,ChIJN4YK_VMABDQR2UF_edBU6TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Best Salon,"shop F G/F yalford building tanner road north point hk, North Point",22.290972,114.202643,ROOFTOP,ChIJ4ZsgZgUBBDQRloEFWMeImwI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hot Flashes Salon&Hair Product熱潮與你的髮型產品&汗蒸晶,"852 Kowloon, Hong Kong",22.2828804,114.1563397,ROOFTOP,ChIJAQAkqWQABDQRz9lG5vfZxCs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair-Riffic,"Flat No.2, G/F Car Po Commercial Building, 18-20 Lyndhurst Terrace,H.K, Hong Kong",22.2822436,114.154595,ROOFTOP,EkUyLCBDYXIgUG8gQ29tbWVyY2lhbCBCdWlsZGluZywgMzctNDMgUG90dGluZ2VyIFN0LCBDZW50cmFsLCBIb25nIEtvbmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nakada Makoto - Ilcolpo,"CWB (銅鑼灣) TIMES SQUARE 9F TST(尖沙咀) Harbor City 6F, Hong Kong",22.2984775,114.168385,ROOFTOP,ChIJ9-0FrPIABDQRuhB0GVH0Nz0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Salon,"Babington Path, Mid level HK - Park Salon, 999077 Hong Kong",22.2774246,114.1815684,ROOFTOP,ChIJl0h37lAABDQRrNz0QTBeCbw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yours salon,"油麻地彌敦道509號, 852 Hong Kong",22.3123391,114.1706266,ROOFTOP,ChIJm8nd4sAABDQRxEiGE_XrZV0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sassy,"九龍奧運奧海城2期129號舖, Hong Kong",22.3172044,114.1619682,ROOFTOP,ChIJLdOHYLkABDQRDR5nj4ociXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Chine Hair Salon 芯髮廊,"3/F,85 Queer's Road Central, Hong Kong",22.2800668,114.1589698,ROOFTOP,ChIJJxEcVWQABDQR86LeG52VK34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.M Hair Salon,"4/F Mcdonald's Building, 48 Yee Wo Street, Causeway Bay, Hong Kong",22.2795382,114.1858988,ROOFTOP,ChIJT_wGHFQABDQREA-h6MWgV8I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takumi_hairsalon,"銅鑼灣謝菲道468號德輝大廈2a, Hong Kong",22.2807358,114.182102,ROOFTOP,ChIJV1I9GVcABDQRsshSCEoOAEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICHI HAIR,"Shop UG02E, Upper Ground Floor, Olympian City 2, Kln., Hong Kong Kowloon, Hong Kong",22.3172044,114.1619682,ROOFTOP,ChIJLdOHYLkABDQRDR5nj4ociXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Future for hair,"Shop 1B, 100 Third Street, True Light Building, Sai Ying Pun, Hong Kong",22.2830454,114.1498241,ROOFTOP,ChIJacpWzID_AzQRPEnAD_EX14E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly's Beauty Cafe,"12/F Anton Building 1 Anton Street, Wan Chai",22.2772615,114.1687535,ROOFTOP,ChIJBURsaV0ABDQRwniRlPQL7gU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blonde Hair Aesthetic,"銅鑼灣恩平道52-54號1樓, Hong Kong",22.2794675,114.1843083,RANGE_INTERPOLATED,EiU1MiBZdW4gUGluZyBSZCwgRWFzdCBQb2ludCwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zuanzhuan,"尖沙咀廣東道116-120號海威商業中心8樓, Hong Kong",22.299398,114.1687515,ROOFTOP,ChIJfdq8OO0ABDQR_KBByq7ho3o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair Corner E-Shop,"香港九龍尖沙咀, 尖沙咀廣東道116-120號, 海威商業中心,8F, Tsim Sha Tsui, Hong Kong",22.299275,114.168662,ROOFTOP,ChIJhUNvR-0ABDQRoSxQFRQESq4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT Herbal Hair Treatment Centre,"銅鑼灣波斯富街67號高華樓1樓, 852 Hong Kong",22.2791493,114.1828335,ROOFTOP,Ej44NTIsIENsb3ZlciBCdWlsZGluZywgNjctNjkgUGVyY2l2YWwgU3QsIEJvd3Jpbmd0b24sIEhvbmcgS29uZw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2 Hair,"1/F, 35 Yiu Wa Street, Causeway Bay",22.277672,114.1825367,RANGE_INTERPOLATED,EiIxIFlpdSBXYSBTdCwgQm93cmluZ3RvbiwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heat Salon,"西環卑路乍街22號A地鋪（堅尼地城站B出口   ）步行五分鐘左右  G/F NO.22A Belcher's STWesten.H.K., 852 香港",22.2835325,114.1308175,ROOFTOP,ChIJDc8Lw5r_AzQRauJEQ9PGYVs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Haircode,"九龍油麻地彌敦道440-442號地下, Kowloon",22.309911,114.171521,ROOFTOP,ChIJD4_Kx8EABDQRXpo0TeW0cxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair1608,"Rm 1608A, Pearl City Mansion, 22-36 Paterson Street, Causeway Bay, Hong Kong",22.2810532,114.1858291,ROOFTOP,ChIJieLkK1QABDQRzHs7EWTY3Uo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髮型家  Hair Inventor,"尖沙咀, 00852 Hong Kong",22.3008626,114.1734926,ROOFTOP,ChIJJTaqJ-wABDQRPFGA2MCEcPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ash Hair Make Group RR Professional Salon,"現祟山商場1/F 11-12號, +852 Hong Kong",22.3400607,114.1965806,ROOFTOP,ChIJk4y3kdkGBDQRysH4uML4caM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUN for HAIR,"Pilkem street 8, 852 Tsim Sha Tsui, Hong Kong",22.3036163,114.1712922,ROOFTOP,ChIJL9jJhesABDQR6DBRD1MwZYI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cutting Room,"278 Des Voeux Road, Hong Kong",22.2877849,114.1408449,RANGE_INTERPOLATED,EisyNzggRGVzIFZvZXV4IFJkIFcsIFNhaSBZaW5nIFB1biwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Hair,"香港銅鑼灣洛克道444-446號大觀樓一楜, 852 64497982 Hong Kong",22.2776698,114.1861244,ROOFTOP,ChIJrVqyAFQABDQRKONOyzWFdS0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Professional Beauty Salon,"?魚涌街123號太隆樓, 0號地鋪 Hong Kong",22.282402,114.2129795,ROOFTOP,ChIJD2vb_AoBBDQRPFQLVPYMVmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair.com,"九龍土瓜灣土瓜灣道70號前座地下, 九龍 Kowloon, Hong Kong",22.3161047,114.1891471,ROOFTOP,ChIJP_jAMNgABDQRXnIeQYZQ4cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名匠髮廊,"1E,F, G/F, Man Yuen Building, Man Wai Street, Yau Ma Tei, 001 Hong Kong",22.3075815,114.1668799,ROOFTOP,ChIJlwc_OpUABDQR1AP45Sz-5ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icon salon CWB,"銅鑼灣洛克道504號1樓, 852 Hong Kong",22.2806413,114.1832106,ROOFTOP,Eis4NTIsIDUwNCBMb2NraGFydCBSZCwgRWFzdCBQb2ludCwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon kesha,"Shop 79, Lower Level 2, Hong Kong Station, 1 Harbour View Street, Central, HK Central District, Hong Kong",22.2846814,114.1581596,ROOFTOP,ChIJq2I_BGMABDQR68MxO9QVDPc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UK tinker for Hair,"HK, 852 Hong Kong",22.2828804,114.1563397,ROOFTOP,ChIJAQAkqWQABDQRz9lG5vfZxCs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at.hair,"66 Ma Tau Chung Road, Hong Kong",22.3228445,114.188178,ROOFTOP,ChIJT2gbKtQABDQRUMLyI8waOsg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JES For Hair,"15/F, Kam Lung Commercial Centre, No. 2 Hart Avenue, Tsim Sha Tsui, Hong Kong",22.2981376,114.1743807,ROOFTOP,ChIJIWAIEu4ABDQR5DjL3_r2jos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Bridal Salon,"1/F, 168 Queen's Road Central, Hong Kong",22.2803244,114.1594486,ROOFTOP,ChIJbQbgUWQABDQRgBulIkNcH3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美容室?? 2DO nido Japanese Salon,"5-7 Cleveland Street, Cleveland Mansion, Flat 2/D, Causeway Bay",22.2820115,114.185519,ROOFTOP,Ej0yLCBDbGV2ZWxhbmQgTWFuc2lvbiwgNS03IENsZXZlbGFuZCBTdCwgRWFzdCBQb2ludCwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvelous Hair & Boutique,"508 Jaffe Road room203, Causeway Bay",22.2809219,114.183323,ROOFTOP,EigyMDMsIDUwOCBKYWZmZSBSZCwgRWFzdCBQb2ludCwgSG9uZyBLb25n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC hair extensions,"54223 Kowloon, Hong Kong",22.3141684,114.1701775,ROOFTOP,ChIJ923Y08AABDQRZH-E12KGjBs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALON A.CO,"尖沙咀加連威佬道14號加連威大廈2/F A室, 852 Tsim Sha Tsui, Hong Kong",22.2995888,114.1730571,ROOFTOP,EkU4NTIsIEdyYW52aWxsZSBCdWlsZGluZywgMTItMTYgR3JhbnZpbGxlIFJkLCBUc2ltIFNoYSBUc3VpLCBIb25nIEtvbmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lui's Hair Salon,"22/F, Shun Hei Causeway Bay Center, NO.492 LOCKHART ROAD, CAUSEWAYBAY, Causeway Bay",22.2804371,114.1828916,ROOFTOP,ChIJVVW64FYABDQRngKRtkUQHmk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hair-do Chicca - Richmond PLAZA Branch,"Unit 01, 11/F, Richmond Plaza, 496 Jaffe Rd, Causeway Bay, +85225283886 Hong Kong",22.280929,114.183,ROOFTOP,ChIJXe-P5FYABDQRkhcEXLIkY_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neighbor Barbershop,"觀塘 成業街30號 華富工貿中心4樓403室 Rm 3, 4/F Winful Centre,30 Shing Yip Street,Kwun Tong, 00852 Kwun Tong, Hong Kong",22.3095311,114.226752,ROOFTOP,Ei_pppnmuK_op4DloZjmiJDmpa3ooZczMOiZn-iPr-WvjOW3peiyv-S4reW_gzQwMw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calina Beauty Salon & Barber Shop,"15/F, Sam Cheong Bldg., 216-220 Des Voeux Road Central, Hong Kong Hong Kong",22.2861257,114.1529229,ROOFTOP,ChIJ68NK_3wABDQRGoKYn5EgZrE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamla Beauty and Hair Salon,"144 Sanghai Street, Hong Kong",22.3066527,114.1696963,ROOFTOP,ChIJUaNG5OoABDQRdvKw7AfudTg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT 快剪屋,"長沙灣元州街340號豐祥大廈商場27號鋪, Kowloon, Hong Kong",22.3372802,114.1564573,ROOFTOP,ChIJH-n5kU0HBDQRT4G0fkoEzhk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
